AATS1i,AATS2i,AATS2s,AATS3d,AATS3i,AATS3v,AATS4i,AATS5d,AATS6i,AATS7s,AATS8s,AATSC0c,AATSC0v,AETA_alpha,AETA_beta_ns_d,AMID_C,ATSC0i,ATSC1d,ATSC1dv,ATSC7d,ATSC8d,ATSC8dv,AXp-0d,AXp-1d,Ali_Log_S,BCUTi-1h,BCUTi-1l,BCUTs-1h,BCUTs-1l,CIC1,CIC2,ESOL_Solubility_(mg/ml),EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,ETA_dAlpha_B,ETA_dEpsilon_C,ETA_dEpsilon_D,ETA_epsilon_5,Formula_x,GATS1c,GATS1d,GATS1dv,GATS1i,GATS1v,GATS2c,GATS2d,GATS2dv,GATS2i,GATS2s,GATS2v,GATS3c,GATS3d,GATS3dv,GATS3i,GATS3p,GATS3s,GATS4dv,GATS4i,GATS4s,GATS5c,GATS5d,GATS5dv,GATS5i,GATS5p,GATS6d,GATS6dv,GATS6i,GATS6p,GATS6s,GATS6v,GATS7c,GATS7d,GATS7dv,GATS7i,GATS7p,GATS8c,GATS8d,GATS8dv,GATS8i,GGI5,GGI6,GGI7,GGI8,GGI9,IC1,IC2,JGI3,JGI4,MATS1c,MATS2s,MATS6s,MATS7s,MATS8s,MAXaaCH,MINaasC,MLOGP,MOMI-Z,Molecule,Mor02m,Mor03m,Mor10m,Mor11m,Mor12m,Mor13m,Mor16m,Mor21m,Mor22m,Mor23m,Mor26m,Mor30m,Mor31m,PEOE_VSA1,PEOE_VSA11,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA9,RNCG,RNCS,RPCG,SMILES,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA9,SaaNH,SaaS,SdCH2,SdO,SdS,SddssS,SdsCH,SdsN,SdssC,Silicos-IT_Log_P,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SpDiam_A,SsCH3,SsNH2,SsOH,SssO,SssS,SsssCH,TASA,TSRW10,TopoPSA(NO),VSA_EState7,VSA_EState8,VSA_EState9,Xc-3dv,Xc-4dv,Xc-5d,Xc-5dv,Xc-6dv,Xch-6d,ZMIC2,iLOGP
145.1110422,151.9787193,3.118376068,3.5,161.0443566,201.1764999,159.704181,3.522641681693192,155.85815367907605,2.8676408548233,2.6933257777335213,0.01092948001,50.277518652423005,0.4755102041,0.02380952381,1.70389011,78.85408391,7.356734694,56.15136115389301,5.357546074272038,6.515102041,58.10938776,0.690644181397316,0.4302708267,-4.803849305668535,17.42477098,10.9520472,8.001917432,1.348828131,1.724803952841666,1.0172025617834886,0.022493955011628,0.0,5.817220841,0.0,47.07336303460938,4.968446220731412,6.196843572,0.0280283282155136,-0.08059510478,0.012025670679396,0.8102040816,C17H14FN3,1.411474643,0.6209929924,0.3924964276141371,1.075316709,0.710090277563696,1.241301361,1.1809908958258213,0.7565473178,1.0799744218583325,0.5427486526,0.8603226375469007,1.0303570044459232,1.140831203,1.040722534928157,0.9757693072097036,0.8648817852,1.016713104212619,1.201594786679883,0.997959572591555,1.2358949264388597,1.219414471,1.490126042,1.120447178,1.0221149463028694,0.993902228,1.061273738,0.9646024738358098,0.8590237592,0.9969079109104348,0.6173003329,1.215961632,0.6687349069,0.7725448536,0.8096902412,0.7917928984358691,1.26994973334439,0.3716833065,0.6584189093,0.8543797543,0.988193454028796,0.5980555556,0.566754105714856,0.2777777778,0.1128826531,0.03,3.635983513433423,4.396383461,0.04318576389,0.0386909468851277,-0.4228638672,0.04183598966,-0.2362942231880925,0.05973679281,-0.0447525396226452,2.001602743425761,-0.2228733098,1.3710357971422085,2211.9717112469066,2_a1,18.49914231,-4.467531261934365,0.9280222783,0.1966631146,1.065551657,-1.403279107348525,0.2915168367,-0.144674288,-0.2651385864,-0.3662594047,-0.0366281289992832,0.3569290021361593,-0.2104677367971722,4.567099648,0.0,4.983978521,9.374393569,5.444500921238777,6.066367068,42.81902403,19.14407333417597,0.210796119547038,36.95514855811294,0.0919280896,Fc1ccc(cc1)c1c(nc2n1CCC2)c1ccccn1,11.642887239394716,26.63533948277668,3.573190713450644,19.38639965,0.0,30.149721853727588,0.0,0.0,0.0,15.98232053753204,0.0,0.0,0.0,0.0,0.5111776027299048,4.0,4.7018326431542246,14.53505669,12.96557803,10.41548390718,4.88992845,0.0,2.8772416775853,0.0,0.0,0.1885756142658141,0.0,426.9106324,71.27650742,30.71,3.869334425,4.401352962729108,1.7560907353688162,0.4724481531,0.0,0.2823601614,0.1181672909958053,0.0134453879741499,0.5386030745,24.15772897,2.69
144.8697502,152.8502441,3.060121766,3.712643678,157.4491661,209.4347232,156.5676654,3.372418558252184,158.5586232694934,3.576207520406798,2.3843857166164453,0.02276401408,46.81104263917505,0.4724637681,0.0,1.667782255,60.51029278,9.083102493,55.00984792974205,-18.219125369288594,-1.879501385,-23.85872576,0.7033593829942473,0.4221844254,-3.553246698849064,14.5580823,10.9513015,3.517051553,1.348826331,1.8484078467146423,0.8537525199650216,0.0079970622787016,0.0,6.792942306,0.0,55.04479924156023,3.40767429288628,0.0,0.0131712295474558,-0.08784699454,0.0260604209796443,0.8188405797,C18H15N3O2,1.438625798,0.5477922078,0.4940212905138762,1.304927117,0.9332571338680432,1.254815702,1.1079324937056758,0.881819731,1.1099278328139532,0.9611229649,0.9170953072311028,1.0310012526646395,1.234106583,1.1227492158912444,0.9571382907104424,0.9089283728,0.9140687760080752,1.0572349385573256,1.142034054303088,1.0628994523571929,0.7699262812,1.359079402,1.050075232,0.9966322286721038,1.015335348,1.057805643,1.191627080949278,1.070832173,1.129192548911972,1.015676246,1.130421146,0.8808102807,0.944743083,0.9795867011,1.0600127377338822,0.9779109642866526,1.053221326,0.873970474,1.133609767,0.901803159101877,0.6047222222,0.7450391265378844,0.2777777778,0.06627928949,0.02500771605,3.911983918890527,4.523986066,0.04205246914,0.0242324003436598,-0.4410545484,0.037220738,0.0513959878021543,0.01980245561,-0.2809997172939918,2.07163236026641,0.7944609263,2.512664036629284,2358.713481670076,7_a1,22.80739312,-4.037147904577584,1.238326648,0.4610090612,1.191031748,-1.402724724049324,0.3948251619,-0.1704483677,-0.2986949644,-0.4033257034,-0.2502066992665664,0.2782519106037979,-0.1542926877184158,14.04082556,11.49902367,4.983978521,4.983978521,6.045810357577067,6.066367068,36.75265697,43.01327374466919,0.2027967398880994,20.421612394704177,0.1180634227,c1ccc(nc1)c1nc2n(c1c1ccc3c(c1)OCO3)CCC2,16.015094937075204,15.336328920790674,5.768406377755134,19.38639965,6.792942306,26.509537823625564,0.0,0.0,0.0,4.1937041986224095,0.0,0.0,0.0,0.0,0.4060073295606192,3.43,8.234429650711533,21.327999,12.96557803,0.2680201872014969,4.920619776,0.0,1.6515361233203043,0.0,10.95591545,0.0357399078205751,0.0,440.1204641,75.06730801,49.17,3.968240793,1.6343714081743037,0.2965364735135942,0.5273052045,0.0,0.3656934947,0.1418765747724291,0.0363854544712114,0.6899777895,26.86770968,2.83
144.7227279,147.5160065,4.194847021,3.704545455,153.9030889,232.4594881,158.3535104,3.558359182875064,158.44992200665928,2.204803147529632,2.09549706744685,0.02252518381,48.6248592168672,0.4686067019,0.01851851852,1.64054541,88.14717408,6.431290898,59.245782224845954,-6.789160360374304,3.530041642,43.6989887,0.6902191577453559,0.4371397847,-6.382976274950679,17.42477227,10.94957568,8.001919869,1.432397384,2.253728154114153,1.1651537471376576,-0.0116098323921888,5.969305288,11.38067233,11.51833249,53.364038407520745,-7.865944031957398,36.65915542,0.0217300781151987,-0.1042647296,0.0626133352286579,0.805090312,C21H14FN3O2,1.517919242,0.7253674469,0.4795717292252593,0.9275797067,0.8470001576990611,0.6908396102,1.0792143584528602,0.7661439631,1.2200102788456877,0.4849171343,0.910884338649618,1.1238893316013798,1.153148249,1.0134178156044455,0.9643524243075792,1.06469341,0.963212560140689,1.0378136285783943,0.9970952282138162,1.1150743450498029,1.058018761,1.091151031,1.006932066,1.0485066582745972,0.7548596531,1.271914003,1.059788674973721,0.7937061844,0.885086858677591,0.3994307111,1.011461589,0.2821001767,0.8754583856,0.7195069712,1.092455366636511,0.8632983548550484,0.8222143444,0.7138913662,0.8656022048,0.922248768373694,1.202222222,0.4025455245295593,0.2795493197,0.3567806752,0.275,3.566738280566668,4.315379908,0.03356481481,0.0418150174842726,-0.6120048039,0.1186626501,-0.0826611646153342,0.114627386,-0.0508236190632071,2.007224817429857,-0.3155280302,1.8227674340251228,2113.2160308646576,8_a1 (SB-202620),24.50755053,-5.317805380734022,1.356765458,0.7668384381,1.623002601,-1.1535304214823203,0.5939711467,-0.0740671933,-0.1688572701,-0.7048237197,-0.381867708738825,0.3136619512743279,0.0690899863850346,10.09050592,0.0,4.983978521,14.16893075,5.441266549049242,12.13273414,48.53093655,3.261473312647503,0.0574784160229209,9.07532871997239,0.1540712279,Fc1ccc(cc1)c1nc([nH]c1c1ccncc1)c1ccc(cc1)C(=O)O,-3.1240943638982923,13.847594835170565,4.374939835522788,0.0,0.0,15.899087003862084,3.296085365,0.0,0.0,5.874933093714348,0.0,0.0,0.0,0.0,0.1673464051115447,4.86,15.880032769147263,26.02776825,0.0,-3.894283799984168,4.814805348,0.0,0.9213254343869468,9.054265439,0.0,0.099828492558662,0.0,407.3670746,76.22777559,78.87,3.372901092,-1.3476125149553495,-0.9170296483022362,0.6162743575,0.0,0.441638319,0.109928410696858,0.0148325375600888,0.4353954059,33.19656922,2.21
143.8137918,148.3911564,3.528528529,3.630434783,153.9889948,229.2555462,156.88388,3.765447322711885,161.64104732266617,2.057448327968382,2.417881214700342,0.01271820306,49.00260161140703,0.4747795414,0.01851851852,1.703865908,90.87374503,8.650621958,78.6070605133719,4.937101128452879,1.625743645,4.38831801,0.7091117530585636,0.4371397847,-6.1076360071552696,17.42477216,10.94877277,8.001919505,1.432397289,1.7412836642871778,0.8391693385355999,0.0717713052819921,0.0,11.60046579,11.38785599,38.80005362706004,12.034677383904157,36.65915542,0.020754399895917,-0.08355659641,0.0070312251870296,0.7957482993,C22H16FN3O,1.379699805,0.6934664461,0.4101988013185341,0.9581243064,0.863539895855911,0.9262783355,0.999806346666918,0.8243279905,1.072928081242189,0.5846769149,0.8556838573443392,1.1825183022208587,1.173558601,0.8994947910393324,0.7372958275056976,1.013637991,0.9732626523418736,0.9804438350613572,0.9917322546182092,0.9505967271546966,1.284585769,1.034937888,0.9249283001,0.9918964832483896,0.7939766727,1.259068149,1.2376542844177316,0.7678443509,0.9257242803465566,0.4106612094,0.9446103021,0.4636616931,0.9294713439,0.7850527796,0.8544059888398146,1.1421570957966565,0.9464013669,0.7177795031,0.9274281063,0.8803173216658192,1.202222222,0.5201297072351309,0.2795493197,0.3567806752,0.275,4.112907420838777,4.321987,0.03356481481,0.0396541233663709,-0.4833355777,0.01837599915,-0.0143702834803009,0.08860061291,-0.0203166218443696,1.9719168653325376,-0.2918593912,2.425274392839853,1710.913529329736,9_a1,24.19727328,-2.950340628210923,1.153717328,0.9034625287,1.356030399,-1.3296052102620943,0.4882116712,-0.289756009,-0.1627215949,-0.716194481,-0.1940035025467338,0.1540382792278859,0.0418574655505604,4.983978521,5.783244946,9.778515705,9.374393569,7.082258052480345,24.26546827,43.32193961,12.346552123549928,0.197783608979235,104.9246998200023,0.09584756743,Fc1ccc(cc1)c1nc([nH]c1c1ccncc1)c1ccc(cc1)C(=O)C,-0.1658272085313603,35.70429801099524,5.024542142444592,6.9237372,0.0,11.179002706888127,3.358585365,0.0,0.0,-0.3029012311646197,0.0,0.0,0.0,0.0,0.2711403271219647,5.86,3.0643545075990537,20.73518051,0.0,12.944163336701669,4.814805348,1.537779396,4.528288764963223,0.0,0.0,-0.4920232397124189,0.0,484.547771,76.22777559,58.64,3.428456648,4.832736487359956,0.0923143830717282,0.6726928837,0.0,0.441638319,0.0088151750557822,0.0117325839850161,0.4353954059,32.63405351,2.66
144.5439569,148.7065052,4.040764791,3.870967742,152.1736865,235.6658848,157.3046597,3.3497331331988,159.85987714548784,2.808548469989032,2.7648343269142304,0.03207697787,50.175362278568734,0.4666666667,0.0,1.615142992,69.32119832,8.123966942,41.55886227577816,-7.923870550486814,-4.423553719,-11.42975207,0.6790847125078155,0.4298991874,-4.55621538078383,14.55647172,10.94957487,7.008294851,1.430935838,2.1107141080422864,0.8306909748899272,-0.0013184015213218,5.969305288,12.3563938,17.32342816,33.46779505468613,19.621719135713818,30.46231185,0.0269143932169902,-0.1090785355,0.0334936176155446,0.811827957,C22H15N3O4,1.510833507,0.6575212174,0.5114017411797901,1.095905021,0.9316557214250384,0.9426219243,1.105537299086071,0.8507194245,1.197524633345765,0.5224802162,0.885213145057778,1.035095184842931,1.205641621,1.0514333502523727,1.0543794682716054,1.073839626,0.8376882385253921,1.2953897175108766,1.1272168228095143,1.0556600294951255,0.8760524954,1.038191396,0.9633891101,1.1139772701489228,0.8199272774,1.226953468,0.9813895381530268,1.021122069,1.1235811477738615,0.4128385344,0.914509217,0.5897973458,0.9583305193,0.9121528523,0.9008436440665136,1.2903526311865794,0.9025846082,0.9136084284,0.9637435766,0.9856689420274708,1.153333333,0.4689439396842616,0.3229166667,0.3595600277,0.2493904321,3.2925144483431765,4.414564154,0.03351449275,0.0461601136474231,-0.5636502535,0.1429251188,0.054818208201494,0.1111542013,-0.1174882329461562,2.0018560411433595,0.2233796721,2.049887782741994,2391.621860661655,11_a1,29.31488305,-2.712731800692154,1.074122317,0.7380910885,1.602259196,-0.9025030527976854,0.4797615884,-0.2510199821,-0.1240451189,-0.8177436317,-0.2182656542466372,0.5262657973886825,-0.1014136024555306,19.56423182,11.49902367,4.983978521,9.778515705,3.773595329958794,18.19910121,42.46456948,19.81542827096572,0.1154874679832268,61.50285812252292,0.1175519077,OC(=O)c1ccc(cc1)c1[nH]c(c(n1)c1ccc2c(c1)OCO2)c1ccccn1,8.967391159666741,26.49904180377614,2.843375384542276,0.0,6.792942306,27.277613053996323,3.336151738,0.0,0.0,-2.1353764815807854,0.0,0.0,0.0,0.0,-0.1176757424084047,4.28,-8.113234735761587,32.82071055,0.0,11.539222032604188,4.853817463,0.0,5.513805919604565,9.114944218,10.90025445,0.3495001285945582,0.0,435.6973327,80.65955342,97.33,1.723140361,0.6558859912468957,-0.7198621609205023,0.652347798,0.0,0.5249716524,0.1583839351814125,0.0086773898793883,0.586770121,34.25659207,2.31
143.6934201,148.22701,3.501876877,3.887640449,151.9976332,237.6548291,157.3721192,3.3497370173137604,158.4035625313372,3.008928696031497,3.67357344266003,0.02303927909,50.31010342108212,0.4738095238,0.0,1.66738319,69.69803018,7.653061224,62.23053288014788,-9.179092314534069,-4.918367347,-3.98185941,0.6876890959547248,0.4316873246,-4.290642362196087,14.56378354,10.94945122,6.027275696,1.430936075,1.6674333805927497,1.023561427645531,0.0095805602371275,0.0,6.792942306,17.13736782,44.30443405363886,1.470778256207966,18.32957771,0.0284258821499038,-0.09152046784,0.0207765135948918,0.7942528736,C22H14N4O2,1.45882827,0.6162104133,0.5265867555183938,1.081907969,0.793533079674532,1.182526524,1.180192489393744,0.9054987981,1.1268784495542854,0.672143842,0.8221367190266288,1.314877668091515,1.204293245,1.0438883270246817,0.9285068658550474,1.061019811,1.065510790895961,0.9686644090752182,1.135619793785595,1.1226223321452,1.000220728,1.144576224,0.9694505591,1.0809510182622288,0.8306773574,1.265432099,1.058486473956043,0.9939328315,0.8326643599262145,0.5058055152,0.9185446458,0.7925476826,0.9864618406,0.9731172148,0.9044193599366478,1.1455615758071804,0.8673836307,0.9510721248,0.9640498482,0.9206488532559928,1.090833333,0.5764331036333685,0.3229166667,0.3283100277,0.1693904321,3.5509162094020543,4.410905972,0.02935606061,0.0342307646889573,-0.4870737722,-0.05438965816,-0.1754871148709624,0.05306328891,-0.0666258695101814,2.0135779939802227,0.6076389314,0.5379907949485048,1929.8818364196,12_a1,28.1510087,-2.983429730094497,0.7872086107,0.868660303,1.402044203,-1.30378371021374,0.5441170775,-0.2649883083,-0.246643004,-0.764628785,-0.2154373556574394,0.4442226011658799,0.0939356249438873,14.45770443,11.49902367,4.983978521,4.983978521,5.16054534957431,6.066367068,54.59730362,19.21564988197907,0.2123674254734268,80.78015614882256,0.09981804825,N#Cc1ccc(cc1)c1[nH]c(c(n1)c1ccc2c(c1)OCO2)c1ccccn1,7.688816397785837,23.849624434624342,-0.3348405572365953,0.0,6.792942306,21.1791870194751,3.389457436,0.0,0.0,7.014115642094272,0.0,0.0,0.0,0.0,-0.2207256304034134,4.87,8.068763290544815,21.74487787,0.0,12.40079758530226,4.852978103,0.0,-0.2757288720525556,0.0,10.92810365,0.1621966723331748,0.0,524.619363,79.45611918,83.82,1.750975531,0.2855109345047082,-0.3627939681451932,0.6067042515,0.0,0.3583049857,0.2688231206975011,-0.0053497278979554,0.586770121,31.43174763,2.72
143.5536717,145.3246565,2.987421384,4.116666667,150.2568993,260.8185109,146.2381587,3.778739080163612,160.85965671834862,2.8189650816624763,2.523944951797061,0.0167388806,47.592821218606936,0.5126984127,0.02380952381,1.521881656,60.3732225,7.598335068,75.29666490465297,-10.24662603493742,3.055150884,-1.775002891,0.6842270291349627,0.4302708267,-3.43274856414327,14.55237825,10.31154314,4.005273314,0.6050005136,1.8951634068792,0.8647992745813308,0.0464104606642049,0.0,0.0,5.13155848,43.0379408028214,5.594497371596534,17.53362945,0.0264033202559548,-0.09759281926,0.0361629139924883,0.7579710145,C15H10N4S2,1.58393888,0.5551334925,0.5027690729543335,0.9043208365,0.876876137043649,0.7376386731,0.9693040245892292,0.9003552263,1.1113367480701608,0.9325971332,0.9146085874835422,1.07653834849652,1.158210332,1.033262871407398,0.851538119859476,0.9451078014,1.0459032941868849,1.0211884051811382,1.1298851165287704,0.9043822070505104,0.7953751871,1.217712177,1.09584588,1.1467043317593653,1.074807339,1.231549815,0.9500248234236612,1.259870748,1.157563789693203,1.060716724,1.220991466,1.103927897,0.9850348503,1.164197235,0.916923452271784,1.0840927863942722,1.103136588,0.7019456558,1.084880422,1.082365912735915,0.5730555556,0.4790522602421262,0.1432468821,0.05921674225,0.006558641975,3.452939553682006,4.450659521,0.041015625,0.0295027536925889,-0.599804962,-0.1197196038,-0.1161175440534179,-0.07960188916,0.1433838322211999,1.9758742169037464,0.5519383031,3.150497956076687,1342.815908262387,3_a3,12.04494473,-5.106768685994005,0.04834091165,0.2775847025,1.328669903,-1.738338145622605,1.19815412,0.2214998877,-0.6025143542,-0.3664350506,-0.2868890716696374,0.5258992000922255,-0.3205792800884254,5.733667477,5.13155848,4.983978521,9.967957042,2.9787476712283283,29.53588708,12.13273414,15.778872284794195,0.2472219794078763,72.40736460548446,0.1164339197,Nc1sc(c(n1)c1nccs1)c1ccnc2c1cccc2,8.986022427790582,20.968885902066084,0.0280091478646729,0.0,5.733667477,8.174131418280231,0.0,3.051544758,0.0,5.326544881929584,0.0,0.0,0.0,0.0,0.4932500446550812,5.0,6.2651383136048935,14.95193556,0.0,11.15448713895918,4.906947239,0.0,-3.267027128540559,0.0,0.0,0.4783571824155005,0.0,412.6731705,70.90527225,64.69,3.600377771,2.591191562795025,-0.0020477527999476,0.7129266205,0.0,0.3027494302,0.150206358843947,0.0034439538609401,0.4420442044,28.22793167,2.39
143.5946678,145.4059212,3.3468107,3.932432432,152.2057646,249.9786442,152.4566434,3.5866887218090886,162.52788271900343,1.891506163908779,2.892574425576156,0.01409895107,49.17409741867162,0.4921325052,0.04347826087,1.660194215,83.36677966,8.488163265,66.8894206635407,-9.117572111929125,1.565714286,-14.76761905,0.6772507060452898,0.4321993632,-4.132801280271828,17.42477132,10.31162267,8.001917793,0.60501714,2.0457820484111227,0.9082930410528506,0.0413968315948756,0.0,5.817220841,16.38893797,31.436481892461885,9.96121158894671,24.39594478,-0.0009873315246247,-0.08496732026,0.0445368925668344,0.7712380952,C18H12FN3S,1.573693854,0.5973038864,0.4759176805970653,0.8028274852,0.8295421868582503,0.6211049462,1.1072544340300592,0.7849154689,1.149057429307815,0.6409026574,0.8673292745008556,0.9931608981776784,1.128304735,1.0558345131781584,1.0894214935744355,0.9573398227,1.2240896267180077,1.0900287288604078,0.9536641921109784,1.0023542408196375,1.049664916,1.265910194,1.077461931,0.9385143593104136,1.33279839,1.288119144,1.06625462862045,1.066461121,0.953744218197444,0.7218430218,1.164055159,1.294439015,1.058318196,1.193010722,0.9422481574864668,1.1114701182823057,1.141082675,0.7462912504,1.157987707,1.0366812128222216,0.8791666667,0.3157519073941626,0.2621527778,0.1143864953,0.038125,3.8249100585490496,4.028445159,0.04696637427,0.0399796847633901,-0.6072386337,-0.02670373727,-0.0783842883617374,-0.1143776401,0.0545437644094586,1.987377375131936,-0.30795215,3.7454086171045713,2651.131937768513,4_a3,10.75902422,-3.1901449241426763,-0.3954789132,0.3002194933,1.692349156,-1.5910081130418512,0.3143011848,-0.1618161032,-0.1818265524,-0.5730146426,0.0541771276182505,0.485524056016586,0.0719471510795634,5.733667477,5.13155848,4.983978521,9.374393569,2.2990930501141262,41.66862122,24.26546827,20.35346128453425,0.1461849082568756,87.27954077012288,0.1133692921,Nc1nc(c(s1)c1ccnc2c1cccc2)c1ccccc1F,2.3462089901954024,22.08121986744361,3.2677807981883715,0.0,5.733667477,6.352375047124651,0.0,1.35805839,0.0,-1.2141470571680295,0.0,0.0,0.0,0.0,0.0503421695748553,5.3,1.102925744275904,9.967957042,0.0,8.972710397385526,4.926665293,0.0,-3.474895692956741,0.0,0.0,0.0924930583018859,0.0,429.1424414,71.73738146,51.8,1.748717876,3.339783280072081,-0.6203740707701266,0.7027192373,0.0,0.3864886488,0.0847334683781369,-0.0098343168795995,0.4420442044,32.78778218,2.6
143.9739518,146.0842685,3.09333759,3.971428571,151.6380716,258.0447071,149.2113874,3.2940609177359588,160.1020849213574,2.793245849413285,2.773139723818163,0.01503348894,49.901187936014765,0.5064182195,0.04347826087,1.572415124,60.55942475,7.123702422,61.36538985182562,0.7872843549318542,1.901384083,-20.53116323,0.6863821381378349,0.4315517958,-5.920408366792207,14.55238461,10.3116226,4.005274667,0.6050165637,1.6583732451450532,0.3866568833131769,-0.0135209965912314,0.0,0.0,10.15419179,42.43048518038356,20.1841492695754,18.46005421,0.0312955704865008,-0.09880952381,0.0198277151988267,0.7700952381,C17H11ClN4S,1.577655479,0.6381751853,0.5205241197325614,0.9610720325,0.8244051426069645,0.7340575899,1.123569938180163,0.9015856647,1.0923916620497676,0.8886730673,0.8553399129891583,0.8083153027826507,1.07012233,1.0858186615945475,0.9047064200111098,1.005094507,1.177070511043435,1.1050550593960775,1.0227672817993496,1.0060825551232115,0.8730383952,1.203634757,1.051737393,1.0196000520240782,1.210849983,1.163176446,0.8805033858689818,1.225628315,0.9721495928200722,1.219868386,1.13015878,1.158347712,1.01161103,1.077322915,1.0164900869519022,1.2462110657731935,1.051831294,0.8142235123,1.153044318,0.9932976347842042,0.7991666667,0.4232135276917331,0.3047052154,0.1385739481,0.0925,3.024345196206829,4.274183887,0.04147897898,0.0413030525911318,-0.5943088524,-0.09716905219,-0.1227797073323204,-0.01475592122,-0.108654813186853,1.9647366795419068,0.507077192,1.9963749584638253,2249.73723687827,6_a3,20.25030454,-5.165108395247652,-0.1937372504,0.9069631829,1.265458768,-1.1566661576392507,0.9853328887,-0.2352933237,-0.4711268904,-0.6125296875,-0.2714181985699704,0.4065940210329817,-0.2908492649781939,5.733667477,5.13155848,9.967957042,4.983978521,9.296376280724388,41.13682697,24.26546827,8.846858949237058,0.1741492142967041,51.5118620358769,0.1131187036,Nc1nc(c(s1)c1ccnc2c1cccc2)c1ccc(cn1)Cl,14.937287939532032,12.251803353020165,5.054338820723688,0.0,5.733667477,12.078106962379849,0.0,1.447233796,0.0,-5.430592910189892,0.0,0.0,0.0,0.0,0.115134051084031,4.96,7.587713745825754,14.95193556,0.0,5.006605731625798,4.913771694,0.0,3.764597006193879,0.0,0.0,-0.5772090070761557,0.0,477.0733678,71.68708612,64.69,3.41022744,1.5341078085878517,-0.4706399576459745,0.82952794,0.0,0.3027494302,0.0061677274489028,0.0031332148480482,0.4420442044,30.99869023,2.65
142.4614202,143.9704743,2.956069959,3.810810811,149.9020112,243.2818867,148.335526,3.533487896763494,158.50666679384878,2.2392769772059635,3.3721836939417025,0.01277709619,51.835799372862944,0.5015151515,0.02272727273,1.733026006,59.86728489,8.52,75.75503392807357,-22.07205372068108,1.44,-29.91555556,0.691970512414683,0.4330599936,-4.548234727332009,14.55153766,10.31162238,4.00527352,0.6050171284,1.5658928221477977,0.8946595802639636,0.0611607324715356,0.0,0.0,5.13155848,29.27240050244916,8.102917897310727,6.196843572,0.0345546223230772,-0.05464052288,0.0423198597758355,0.7277777778,C18H13N3S,1.622947299,0.570622986,0.5248496632544886,0.8750258402,0.7837016610943851,0.6652041742,1.016969074609266,0.906020925,1.0890379432013066,0.8617703935,0.8501496033767857,1.0053998186951525,1.125206839,1.053027187886342,0.9795250429698676,0.9407857705,0.8569442436322746,1.134208536546894,1.1275741075437349,1.1791262948477406,0.8279465038,1.271316746,1.052880218,1.032678941597337,1.197030362,1.259435281,1.004375938265402,1.249029952,0.8778880828998008,1.272580453,1.129280385,1.392104207,1.106181603,1.221047813,1.0803542135025597,0.939531649330169,1.227069266,0.7109401138,1.09564371,0.9269381463157584,0.6880555556,0.8291117777468914,0.1770833333,0.07306626354,0.0225,3.2251421736760943,3.75859249,0.04206349206,0.0395113493148627,-0.6141702865,-0.0952369979,0.1030224181931934,-0.1107754564,-0.1777576546402243,2.1070740255302765,0.5588770786,1.4350576150561558,1971.769400253109,9_a3,14.31050003,-3.6658285186655712,0.1718755552,0.7108389548,1.330778704,-2.0560958905234905,0.8457273196,-0.1811691556,-0.3865220163,-0.5580243806,0.0536141867411131,0.1597553623802846,0.1034836409212031,5.733667477,5.13155848,4.983978521,4.983978521,-3.011492324498933,59.86772243,22.90518257,24.63148589508061,0.1599420791826338,39.8433310164901,0.1198964762,Nc1nc(c(s1)c1cccc2c1cccc2)c1ccccn1,5.747062688594119,21.42904547536253,10.340932727960611,0.0,5.733667477,40.59287367107869,0.0,1.503799131,0.0,-4.3359780407334085,0.0,0.0,0.0,0.0,0.2772324464048006,4.9,9.81966462370045,9.967957042,0.0,12.83627221246124,4.90972599,0.0,0.8668691146605542,0.0,0.0,-0.04564419888345,0.0,474.7126932,70.43257471,51.8,1.77554658,1.5170801208957712,0.3723151583547788,0.6593293144,0.0,0.3027494302,0.046934582747347,-0.0411525229740051,0.4607729437,34.92864387,2.44
