,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),2532.3434627785787,2.0,11640.487841595856,0.0,0.20157144066355245,0.24437100867558892
C(strategy),922.5466513881596,3.0,2827.129162278206,0.0,0.07343358447736249,0.1053989318387969
C(upstream):C(strategy),1277.7605148240004,6.0,1957.8381258177903,0.0,0.10170817331132172,0.14028810797080407
Residual,7830.35658295538,71988.0,,,0.6232868015477634,
