,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),21.996520297532744,2.0,337.9313901814689,1.9822392839770634e-98,0.4042769051960646,0.5347596201613385
C(strategy),7.933073383940863,3.0,81.25026082261576,5.512532004876082e-44,0.1458029866984287,0.2930574729904385
C(upstream):C(strategy),5.342993439665523,6.0,27.361376199112744,7.742833375241349e-29,0.09819957079816563,0.2182600177877307
Residual,19.136952515721802,588.0,,,0.35172053730734115,
