,sum_sq,df,F,PR(>F),eta2,partial_eta2
C(upstream),95.36658255302449,2.0,1066.858091198346,0.0,0.18331789516947278,0.22889735544899367
C(strategy),19.40194021281841,3.0,144.69860298973543,4.8198497844336153e-91,0.03729527416000527,0.05695228974403463
C(upstream):C(strategy),84.18851966984182,6.0,313.9366746412206,0.0,0.16183092452461698,0.207638772117038
Residual,321.2681241519007,7188.0,,,0.617555906145905,
