AATS1i,AATS2i,AATS3i,AATS4i,AATS5d,AATS6i,AATS7s,AATS8dv,AATS8s,AATSC0v,AETA_alpha,AETA_beta_ns_d,AETA_beta_s,AETA_eta_F,AETA_eta_L,AMID_C,ATSC0i,ATSC0p,ATSC1d,ATSC1dv,ATSC7d,ATSC8d,ATSC8dv,AXp-0d,AXp-1d,Ali_Log_S,Ali_Solubility_(mg/ml),BCUTc-1h,BCUTd-1l,BCUTs-1h,CIC1,CIC2,ESOL_Log_S,ESOL_Solubility_(mg/ml),EState_VSA1,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA9,ETA_dAlpha_B,ETA_dEpsilon_D,ETA_epsilon_5,FPSA3,GATS1d,GATS1dv,GATS1i,GATS1p,GATS1v,GATS2c,GATS2d,GATS2i,GATS2s,GATS2v,GATS3c,GATS3dv,GATS3i,GATS3s,GATS3v,GATS4c,GATS4dv,GATS4i,GATS4s,GATS5d,GATS5dv,GATS5i,GATS5p,GATS6d,GATS6dv,GATS6i,GATS6p,GATS6s,GATS7d,GATS7dv,GATS7i,GATS7p,GATS8c,GATS8dv,GATS8i,GGI3,GGI5,GGI6,GGI7,GGI8,GGI9,IC1,IC2,JGI2,JGI4,JGI5,MATS1c,MATS2s,MATS3s,MATS6s,MATS7s,MATS8s,MAXaaCH,MDEC-33,MLOGP,MOMI-Z,Mor02m,Mor03m,Mor06m,Mor08m,Mor11m,Mor13m,Mor16m,Mor23m,Mor26m,Mor30m,Mor31m,PEOE_VSA1,PEOE_VSA2,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,RNCG,RNCS,RPCG,RPCS,SMR_VSA1,SMR_VSA3,SMR_VSA4,SMR_VSA9,SaaS,SaaaC,SaasC,SdO,SdS,SddssS,SdssC,Silicos-IT_Log_P,Silicos-IT_Solubility_(mg/ml),SlogP_VSA1,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SpDiam_A,SpMax_A,SsNH2,SsOH,SssNH,SssO,SssS,SssssC,TopoPSA(NO),VE1_A,VSA_EState3,VSA_EState7,VSA_EState8,VSA_EState9,XLOGP3,Xc-3dv,Xc-5d,Xc-5dv,Xc-6dv,Xch-5d,Xch-7d,ZMIC1,ZMIC2
147.897182,153.2500106,159.8000222,158.4352573,3.571428571,156.5160676,2.631991051,3.932533726735815,2.365774534,49.76772029,0.4752688172,0.0,0.659872273112766,1.0316243397957445,0.20846583872411348,1.636943219,86.76923015042554,11.718508908822697,14.57487603,72.73256198,-10.73586777,-4.059880343654929,-2.237024793,0.6841461785,0.432423611443617,-3.5,0.029598614822695036,0.42705683682056733,1.0082130192996457,5.70477858691844,2.122002445,1.00293199,-4.6626950354609935,0.109,2.4164533223333335,4.9659163038191485,12.502109570932625,59.22490518,5.693927995,16.626085250723403,10.746823489609929,0.0247311828,0.04430740038,0.7578431373,0.042291190665921984,0.5839789217,0.4693557578,1.168735181,0.9043910550712766,0.8880320811,1.052637781,0.9204824621,1.184679694,0.6404486558,0.9492248359,0.963340124,0.9446395246,0.9198820902,0.8226436839,0.9606659305968086,1.0394945988893616,1.147607674,0.9564230304,1.345580498,1.298889625,1.0446875290514184,1.080397992,0.969858803,1.0877841560173758,1.182902024,0.9820830857031915,1.093431052,0.8846520018,1.097887927582624,1.122437907,1.075039646,1.163814925,0.9363942786,0.9319946198,1.010904983,1.8339736012950356,0.8774714342312057,0.5683446712,0.4010416667,0.28152588031453896,0.1991174152756383,3.659357268,4.644136198432625,0.06766046365170213,0.03583877996,0.020868562044893617,-0.43850480901382977,0.07284758476946951,-0.04938525616990993,0.0274089292,-0.08780878329,-0.05223775724,2.033670292,9.86546052331915,1.47,2401.104149,24.3618497,-3.285621319,1.1311804862970176,-2.3037957424893616,0.6845995323817021,-1.615521938,0.3949605066559954,-0.7422368534921986,0.04160494237,0.3046910244,-0.1291054674,11.05045608,9.019891914145392,5.098681808,12.13273414,11.21062871,0.1554476511,15.27572621,0.110785658,93.38478256399185,4.794537184,25.06523039,5.733667477,22.51475897,0.0,0.7872584156648935,5.365598290456737,12.46795355,0.5120103576595745,0.0,-0.1081919926,4.272978723404255,0.001967746025531915,7.498761342602838,0.0,38.74513433,12.96557803,0.0,5.015108728,2.492697949138298,5.51115406,0.9490765134113476,1.8443195192836879,0.0,0.0,-0.14555193619432624,98.72,4.446339558443263,7.871736254109574,4.3393117083241135,2.041327498,0.0,3.454468085106383,0.6759707009,0.39325319552705673,0.1476931915,0.0,0.19250506562819147,0.828160355869858,50.739382652411344,29.99511672
149.6332189,153.5084168,157.7599988,157.2192571,3.483050847,160.7445904,2.94782104,3.932533726735815,3.083008447,47.8684679,0.481372549,0.01470588235,0.659872273112766,1.0316243397957445,0.20846583872411348,1.476522243,86.76923015042554,11.718508908822697,13.19753086,82.18396586,-7.111111111,-4.059880343654929,1.973479652,0.7005665294,0.432423611443617,-5.63,0.029598614822695036,0.42705683682056733,1.0082130192996457,5.70477858691844,1.918567089,0.9266500003,-4.6626950354609935,0.009,2.4164533223333335,4.9659163038191485,12.502109570932625,28.16193619,0.0,16.626085250723403,10.746823489609929,0.01862745098,0.04252782194,0.781981982,0.042291190665921984,0.6982758621,0.4336304974,1.114434772,0.9043910550712766,0.7954671425,0.793187053,1.10106383,1.231462965,0.4684992733,0.8361767842,1.084199053,1.183528418,1.007970944,1.059406173,0.9606659305968086,1.0394945988893616,1.05674659,1.117036366,0.9981567466,1.036016949,1.0446875290514184,1.124706416,1.033486127,1.0877841560173758,1.05378825,0.9820830857031915,0.8988694408,0.9169378448,1.097887927582624,0.9454974802,1.000424952,1.249862736,0.7390117862,0.9128850839,1.118805803,1.8339736012950356,0.8774714342312057,0.8736507937,0.7170493197,0.28152588031453896,0.1991174152756383,3.836320413,4.644136198432625,0.06766046365170213,0.04313034188,0.020868562044893617,-0.43850480901382977,0.07284758476946951,-0.04938525616990993,-0.11615908,0.02239802629,0.1495119544,1.952955596,9.86546052331915,2.22,2398.000947,33.09550291,-4.48738988,1.1311804862970176,-2.3037957424893616,0.6845995323817021,-1.433660259,0.3949605066559954,-0.7422368534921986,-0.3981594592,0.2868187101,-0.2885717592,11.05045608,9.019891914145392,10.19736362,12.13273414,5.693927995,0.1405155554,128.9502109,0.09542225169,93.38478256399185,4.794537184,29.36252149,5.733667477,22.51475897,0.0,0.7872584156648935,5.365598290456737,11.51864932,0.5120103576595745,0.0,-0.1768189317,4.272978723404255,0.001967746025531915,7.498761342602838,5.687386275,40.3821381,0.0,13.8474744,4.864593247,2.492697949138298,5.394398156,0.9490765134113476,1.8443195192836879,0.0,0.0,-0.14555193619432624,116.02,4.446339558443263,7.871736254109574,4.3393117083241135,3.784963637,0.0,3.454468085106383,1.040780936,0.39325319552705673,0.1245317625,0.0,0.19250506562819147,0.828160355869858,50.739382652411344,31.50827223
145.2236585,149.1514683,154.0889835,152.6440717,3.3125,161.9569224,2.633499171,3.932533726735815,2.324404762,49.49423033,0.4818181818,0.0,0.659872273112766,1.0316243397957445,0.20846583872411348,1.72006025,86.76923015042554,11.718508908822697,9.592592593,43.41666667,-5.24691358,-4.059880343654929,-3.444444444,0.6791339464,0.432423611443617,-3.95,0.029598614822695036,0.42705683682056733,1.0082130192996457,5.70477858691844,1.964695999,0.9308270835,-4.6626950354609935,0.0195,2.4164533223333335,4.9659163038191485,12.502109570932625,39.1116119,0.0,16.626085250723403,10.746823489609929,0.01818181818,0.02055335968,0.752173913,0.042291190665921984,0.5547337278,0.481025641,1.001194482,0.9043910550712766,0.7998243965,1.165050455,1.016483516,1.144084148,0.8941783768,0.8655335382,0.9818617667,1.077631579,0.9261065715,1.054548473,0.9606659305968086,1.0394945988893616,1.042631579,1.117415903,0.867221107,1.092548077,1.0446875290514184,1.225300192,1.097782018,1.0877841560173758,1.166075949,0.9820830857031915,0.9568820966,1.147146907,1.097887927582624,1.174328358,0.9251387058,1.042223191,0.8532268875,1.0,0.830404064,1.8339736012950356,0.8774714342312057,0.3192290249,0.1518920068,0.28152588031453896,0.1991174152756383,3.205229003,4.644136198432625,0.06766046365170213,0.03140522876,0.020868562044893617,-0.43850480901382977,0.07284758476946951,-0.04938525616990993,-0.009073121504,-0.1330254378,0.005526650006,2.081466837,9.86546052331915,1.98,1298.743643,12.03307684,-2.806878962,1.1311804862970176,-2.3037957424893616,0.6845995323817021,-1.118763185,0.3949605066559954,-0.7422368534921986,-0.2748183316,0.330003265,-0.1698428165,0.0,9.019891914145392,5.098681808,24.26546827,11.21062871,0.2077652636,48.49656944,0.138308809,93.38478256399185,0.0,20.16532066,0.0,22.51475897,0.0,0.7872584156648935,5.365598290456737,0.0,0.5120103576595745,0.0,0.0,4.272978723404255,0.001967746025531915,7.498761342602838,0.0,20.16532066,0.0,6.9237372,4.899567567,2.492697949138298,0.0,0.9490765134113476,1.8443195192836879,0.0,0.0,-0.14555193619432624,54.46,4.446339558443263,7.871736254109574,4.3393117083241135,1.983792569,0.0,3.454468085106383,0.5306069401,0.39325319552705673,0.09087175382,0.0,0.19250506562819147,0.828160355869858,50.739382652411344,27.50802119
146.5154789,153.69586,154.4824564,156.3614444,3.768292683,155.9861939,2.549450549,3.932533726735815,2.420833333,48.68718614,0.4791666667,0.0,0.659872273112766,1.0316243397957445,0.20846583872411348,1.673129435,86.76923015042554,11.718508908822697,11.82117028,54.62984878,-9.504273504,-4.059880343654929,-60.50558843,0.6706519733,0.432423611443617,-3.16,0.029598614822695036,0.42705683682056733,1.0082130192996457,5.70477858691844,1.858471946,0.6770864604,-4.6626950354609935,0.045,2.4164533223333335,4.9659163038191485,12.502109570932625,45.78684481,0.0,16.626085250723403,10.746823489609929,0.02083333333,0.0,0.7833333333,0.042291190665921984,0.5210708725,0.4655770391,1.233982263,0.9043910550712766,0.843559247,1.479755545,1.011384089,1.058187476,0.9112127984,0.7578813484,0.8994308687,1.059872436,1.042088171,0.9309523064,0.9606659305968086,1.0394945988893616,1.148423363,1.018556236,1.154399846,1.249117632,1.0446875290514184,1.098173712,0.9871552647,1.0877841560173758,1.058623428,0.9820830857031915,1.075194469,1.148325263,1.097887927582624,0.9591910251,1.048833616,1.135618409,1.141602007,1.229550162,0.9354415781,1.8339736012950356,0.8774714342312057,0.4170521542,0.4244614512,0.28152588031453896,0.1991174152756383,3.426930273,4.644136198432625,0.06766046365170213,0.03484567901,0.020868562044893617,-0.43850480901382977,0.07284758476946951,-0.04938525616990993,-0.2011455542,0.1363277034,-0.03075848675,2.179351852,9.86546052331915,2.02,1675.99095,23.38320668,-2.644903442,1.1311804862970176,-2.3037957424893616,0.6845995323817021,-1.225903154,0.3949605066559954,-0.7422368534921986,-0.1097559832,0.3438174447,-0.3340264312,4.567099648,9.019891914145392,5.098681808,18.20875424,35.29333391,0.2065253099,6.629331589,0.07374049156,93.38478256399185,0.0,24.31554143,7.047671983,22.51475897,0.0,0.7872584156648935,5.365598290456737,0.0,0.5120103576595745,0.0,0.0,4.272978723404255,0.001967746025531915,7.498761342602838,0.0,24.31554143,13.59242839,0.0,4.933105502,2.492697949138298,0.0,0.9490765134113476,1.8443195192836879,0.0,0.0,-0.14555193619432624,48.53,4.446339558443263,7.871736254109574,4.3393117083241135,0.8086522896,2.014978899,3.454468085106383,0.6597440455,0.39325319552705673,0.1397268263,0.0,0.19250506562819147,0.828160355869858,50.739382652411344,25.00643644
143.0263923,147.2379897,153.7283912,156.6873333,3.518181818,157.9621341,2.851364522,3.932533726735815,2.794001967,49.59300473,0.4838709677,0.0,0.659872273112766,1.0316243397957445,0.20846583872411348,1.764174135,86.76923015042554,11.718508908822697,9.9336,54.56,-10.3024,-4.059880343654929,-27.08,0.6841461785,0.432423611443617,-6.06,0.029598614822695036,0.42705683682056733,1.0082130192996457,5.70477858691844,2.284893636,1.11548875,-4.6626950354609935,0.00087,2.4164533223333335,4.9659163038191485,12.502109570932625,50.62994439,0.0,16.626085250723403,10.746823489609929,0.01612903226,0.01451612903,0.75,0.042291190665921984,0.6667444211,0.480081826,1.063024221,0.9043910550712766,0.8006899081,1.002611425,1.178708887,1.122396289,0.5120748762,0.9096887762,1.157469684,1.092054264,1.04526311,0.7913634388,0.9606659305968086,1.0394945988893616,1.084749553,1.068405771,0.9574627346,1.075450092,1.0446875290514184,1.164393103,1.019252084,1.0877841560173758,1.092894629,0.9820830857031915,0.8713394097,1.067443475,1.097887927582624,1.064565483,0.8596356559,0.9366248321,0.8636708116,0.9542344104,1.004579115,1.8339736012950356,0.8774714342312057,0.7356462585,0.4462514172,0.28152588031453896,0.1991174152756383,3.358962553,4.644136198432625,0.06766046365170213,0.03880434783,0.020868562044893617,-0.43850480901382977,0.07284758476946951,-0.04938525616990993,-0.1119247403,0.1267220834,-0.08504151787,2.109014669,9.86546052331915,2.2,2090.993894,31.31991702,-3.097626129,1.1311804862970176,-2.3037957424893616,0.6845995323817021,-1.657906649,0.3949605066559954,-0.7422368534921986,-0.3905481873,0.4828985212,-0.3199275181,4.983978521,9.019891914145392,5.261891555,30.33183534,34.23115751,0.1793978374,25.51876313,0.0886063362,93.38478256399185,0.0,19.93591408,0.0,28.71445679,0.0,0.7872584156648935,5.365598290456737,0.0,0.5120103576595745,0.0,0.0,4.272978723404255,0.001967746025531915,7.498761342602838,0.0,19.93591408,6.420821623,18.25485007,4.87862781,2.492697949138298,0.0,0.9490765134113476,1.8443195192836879,0.0,0.0,-0.14555193619432624,78.25,4.446339558443263,7.871736254109574,4.3393117083241135,1.981682321,0.0,3.454468085106383,0.8235086609,0.39325319552705673,0.07026332943,0.0,0.19250506562819147,0.828160355869858,50.739382652411344,31.44058453
146.8104866,154.9455879,161.3904776,160.9577363,3.082644628,159.608501,2.497516397,3.932533726735815,2.308666088,51.13517741,0.4811111111,0.0,0.659872273112766,1.0316243397957445,0.20846583872411348,1.518409135,86.76923015042554,11.718508908822697,12.66836735,88.99589002,-6.530612245,-4.059880343654929,7.893424036,0.6974691495,0.432423611443617,-5.98,0.029598614822695036,0.42705683682056733,1.0082130192996457,5.70477858691844,2.03479173,0.8531149556,-4.6626950354609935,0.0101,2.4164533223333335,4.9659163038191485,12.502109570932625,77.20433024,0.0,16.626085250723403,10.746823489609929,0.01888888889,0.03368055556,0.8052083333,0.042291190665921984,0.6948367859,0.4705006297,1.313549791,0.9043910550712766,0.9773250885,1.078827989,0.9854656339,1.174396416,0.6455485653,0.9440614041,0.9543023615,1.020392696,0.9605082762,1.121669844,0.9606659305968086,1.0394945988893616,1.035828361,1.05234692,1.237345569,1.148989899,1.0446875290514184,1.028396791,0.8819080523,1.0877841560173758,1.118439868,0.9820830857031915,1.100297595,1.33869002,1.097887927582624,0.872814873,0.9848130722,1.152231848,0.855673272,0.8935884108,1.056761062,1.8339736012950356,0.8774714342312057,0.6630839002,0.3680909864,0.28152588031453896,0.1991174152756383,3.772563192,4.644136198432625,0.06766046365170213,0.03703252033,0.020868562044893617,-0.43850480901382977,0.07284758476946951,-0.04938525616990993,-0.1396544643,0.1485603848,-0.02193898849,2.029786661,9.86546052331915,1.53,2440.144633,26.87280381,-4.113241296,1.1311804862970176,-2.3037957424893616,0.6845995323817021,-1.666890384,0.3949605066559954,-0.7422368534921986,-0.08270949534,0.3802555449,0.2006403332,19.77449303,9.019891914145392,0.0,6.9237372,5.693927995,0.1646906487,156.0293329,0.08379878171,93.38478256399185,14.26826309,20.26872417,0.0,33.45795484,1.587612778,0.7872584156648935,5.365598290456737,11.77331419,0.5120103576595745,0.0,0.1215681455,4.272978723404255,0.001967746025531915,7.498761342602838,0.0,34.196814,11.21535881,6.9237372,4.830967851,2.492697949138298,0.0,0.9490765134113476,1.8443195192836879,10.97043888,0.0,-0.14555193619432624,89.13,4.446339558443263,7.871736254109574,4.3393117083241135,5.025525567,0.0,3.454468085106383,0.7368419724,0.39325319552705673,0.07931626887,0.0,0.19250506562819147,0.828160355869858,50.739382652411344,29.65311583
146.94792,152.5312104,159.9369804,161.5140242,3.572815534,157.7866144,2.636087768,3.932533726735815,2.748248248,49.30967614,0.4743589744,0.01923076923,0.659872273112766,1.0316243397957445,0.20846583872411348,1.63025785,86.76923015042554,11.718508908822697,10.88345679,68.16345679,-17.80049383,-4.059880343654929,-11.20296296,0.679730678,0.432423611443617,-3.68,0.029598614822695036,0.42705683682056733,1.0082130192996457,5.70477858691844,1.821553217,0.7949875002,-4.6626950354609935,0.0326,2.4164533223333335,4.9659163038191485,12.502109570932625,35.95872634,12.7481417,16.626085250723403,10.746823489609929,0.02564102564,0.01875593542,0.787654321,0.042291190665921984,0.6977861788,0.4227900943,1.21486115,0.9043910550712766,0.8924210639,0.7991332812,1.05397066,1.172509348,0.5312802104,0.9502477462,1.064684973,1.025702555,1.103003927,0.8352204022,0.9606659305968086,1.0394945988893616,1.178381933,0.9960623896,1.011175076,1.169392328,1.0446875290514184,1.092462978,1.037942051,1.0877841560173758,1.045881552,0.9820830857031915,1.040636805,0.8109808117,1.097887927582624,0.9651116528,1.057080007,1.164158622,0.8392189399,0.996175354,1.022566517,1.8339736012950356,0.8774714342312057,0.6661678005,0.5043579932,0.28152588031453896,0.1991174152756383,3.670299879,4.644136198432625,0.06766046365170213,0.04253387534,0.020868562044893617,-0.43850480901382977,0.07284758476946951,-0.04938525616990993,-0.09617441852,0.04674258288,0.0004611167629,2.044765684,9.86546052331915,3.06,1935.60158,24.49081827,-3.660197484,1.1311804862970176,-2.3037957424893616,0.6845995323817021,-1.241504586,0.3949605066559954,-0.7422368534921986,-0.3071880361,0.4700211901,-0.04538118536,4.983978521,9.019891914145392,0.0,18.55355576,23.27208584,0.168103657,43.01328283,0.1387698918,93.38478256399185,0.0,20.37772696,5.917906046,0.0,0.0,0.7872584156648935,5.365598290456737,12.21552075,0.5120103576595745,0.0,0.0,4.272978723404255,0.001967746025531915,7.498761342602838,5.817862778,20.99377639,0.0,18.88348407,4.976090825,2.492697949138298,0.0,0.9490765134113476,1.8443195192836879,0.0,0.0,-0.14555193619432624,75.98,4.446339558443263,7.871736254109574,4.3393117083241135,1.987411367,0.0,3.454468085106383,0.7957274555,0.39325319552705673,0.1458456799,0.0,0.19250506562819147,0.828160355869858,50.739382652411344,25.81328012
147.6606619,154.64466,163.5888857,162.2767769,3.305882353,160.4872522,3.010198604,3.932533726735815,3.040196078,50.76727958,0.4820952381,0.02,0.659872273112766,1.0316243397957445,0.20846583872411348,1.477486721,86.76923015042554,11.718508908822697,9.641528926,67.47658402,-13.37603306,-4.059880343654929,-23.52800735,0.7124476124,0.432423611443617,-4.67,0.029598614822695036,0.42705683682056733,1.0082130192996457,5.70477858691844,1.514299784,0.5343130683,-4.6626950354609935,0.0431,2.4164533223333335,4.9659163038191485,12.502109570932625,28.3797528,23.46952001,16.626085250723403,10.746823489609929,0.0179047619,0.04073368607,0.8091710758,0.042291190665921984,0.7402756041,0.42622798,1.11394938,0.9043910550712766,0.908847825,0.9750356332,1.054163571,1.135942566,0.5430004698,0.9386461188,1.06810565,1.118561244,0.8984430075,1.130821924,0.9606659305968086,1.0394945988893616,1.04507822,1.041720081,1.085026067,1.123689511,1.0446875290514184,0.9137359688,0.8489467275,1.0877841560173758,1.048897097,0.9820830857031915,1.17975814,0.7125822492,1.097887927582624,1.016955088,1.049935806,1.117044226,0.8995354701,0.9930200821,0.9524929355,1.8339736012950356,0.8774714342312057,0.5406349206,0.521789966,0.28152588031453896,0.1991174152756383,3.945131835,4.644136198432625,0.06766046365170213,0.0427124183,0.020868562044893617,-0.43850480901382977,0.07284758476946951,-0.04938525616990993,-0.0203974743,0.01715333706,0.01985879814,1.959476488,9.86546052331915,1.68,2157.481791,21.45729,-2.730995998,1.1311804862970176,-2.3037957424893616,0.6845995323817021,-0.8155418155,0.3949605066559954,-0.7422368534921986,-0.06155549106,0.07431723209,0.1671958509,10.30076712,9.019891914145392,0.0,6.9237372,12.2386844,0.1706753545,15.79293262,0.1075556018,93.38478256399185,9.184952232,20.26872417,0.0,21.95893118,1.505444365,0.7872584156648935,5.365598290456737,11.68415648,0.5120103576595745,0.0,-0.005671073105,4.272978723404255,0.001967746025531915,7.498761342602838,4.390415048,20.85911529,11.33929359,12.74095804,4.782522541,2.492697949138298,0.0,0.9490765134113476,1.8443195192836879,0.0,0.0,-0.14555193619432624,70.67,4.446339558443263,7.871736254109574,4.3393117083241135,4.203868702,0.0,3.454468085106383,0.681984921,0.39325319552705673,0.06542737998,0.0,0.19250506562819147,0.828160355869858,50.739382652411344,25.40060836
145.4483366,151.8452865,157.7991108,154.8832424,3.801801802,155.2950731,2.743405276,3.932533726735815,2.565118397,48.50866702,0.47,0.0,0.659872273112766,1.0316243397957445,0.20846583872411348,1.625579303,86.76923015042554,11.718508908822697,12.7904,60.96,-7.3536,-4.059880343654929,40.68,0.6833808251,0.432423611443617,-3.81,0.029598614822695036,0.42705683682056733,1.0082130192996457,5.70477858691844,1.948001808,0.8330296891,-4.6626950354609935,0.0527,2.4164533223333335,4.9659163038191485,12.502109570932625,47.28738284,5.693927995,16.626085250723403,10.746823489609929,0.03,0.01709677419,0.8129032258,0.042291190665921984,0.5764779202,0.4763888889,1.150889609,0.9043910550712766,0.8740111102,1.107962755,0.9053616221,1.159598231,0.710762688,0.9003036372,0.8795490602,0.9810560345,0.8919580082,0.6923643735,0.9606659305968086,1.0394945988893616,1.195779817,1.034431385,1.149771598,1.341606029,1.0446875290514184,1.167634127,1.016925607,1.0877841560173758,1.041724806,0.9820830857031915,1.132918464,0.6301484994,1.097887927582624,1.016133094,1.043516976,1.129528642,0.8382428825,0.871557377,0.9482045186,1.8339736012950356,0.8774714342312057,0.5683446712,0.4010416667,0.28152588031453896,0.1991174152756383,3.695854381,4.644136198432625,0.06766046365170213,0.03655555556,0.020868562044893617,-0.43850480901382977,0.07284758476946951,-0.04938525616990993,-0.01789490347,-0.05492856553,0.005818675611,1.994744098,9.86546052331915,1.66,2353.989797,24.61592899,-3.584926957,1.1311804862970176,-2.3037957424893616,0.6845995323817021,-1.219345458,0.3949605066559954,-0.7422368534921986,-0.3702908775,0.2236858134,-0.2867259117,9.843390349,9.019891914145392,5.098681808,12.13273414,23.38096217,0.1932632161,38.82563308,0.142022543,93.38478256399185,14.63792753,19.74844179,0.0,22.51475897,0.0,0.7872584156648935,5.365598290456737,12.17061795,0.5120103576595745,0.0,-0.4733771778,4.272978723404255,0.001967746025531915,7.498761342602838,0.0,44.0380384,17.70244098,0.0,5.015075563,2.492697949138298,0.0,0.9490765134113476,1.8443195192836879,5.027775736,0.0,-0.14555193619432624,90.13,4.446339558443263,7.871736254109574,4.3393117083241135,0.6707660241,0.0,3.454468085106383,0.6666063312,0.39325319552705673,0.1445717349,0.0,0.19250506562819147,0.828160355869858,50.739382652411344,29.76070055
148.0204164,152.3036628,155.6241958,156.38011,3.673267327,158.8298829,3.069279636,3.932533726735815,3.01016703,46.40783287,0.4854166667,0.015625,0.659872273112766,1.0316243397957445,0.20846583872411348,1.505162424,86.76923015042554,11.718508908822697,9.277777778,57.61651235,-9.638888889,-4.059880343654929,9.116898148,0.6899617195,0.432423611443617,-5.68,0.029598614822695036,0.42705683682056733,1.0082130192996457,5.70477858691844,1.797995053,0.7767544274,-4.6626950354609935,0.00554,2.4164533223333335,4.9659163038191485,12.502109570932625,28.16193619,6.327320075,16.626085250723403,10.746823489609929,0.01458333333,0.0154040404,0.7929292929,0.042291190665921984,0.6778846154,0.4601794321,1.094092438,0.9043910550712766,0.7739194071,0.9978933536,1.125945643,1.163808843,0.5263290549,0.8461781675,1.126749375,1.063892821,0.9937935412,0.7653077486,0.9606659305968086,1.0394945988893616,0.991449361,1.105641658,1.009087887,1.120078287,1.0446875290514184,1.096946365,1.012838732,1.0877841560173758,1.12475115,0.9820830857031915,0.9224867734,1.002180955,1.097887927582624,1.016003688,1.013083517,1.293880102,0.8043402298,0.9313135294,0.9865388069,1.8339736012950356,0.8774714342312057,0.7772789116,0.6137329932,0.28152588031453896,0.1991174152756383,3.786967448,4.644136198432625,0.06766046365170213,0.04255787037,0.020868562044893617,-0.43850480901382977,0.07284758476946951,-0.04938525616990993,-0.1418998546,0.002369970634,0.1431020664,1.953568543,9.86546052331915,2.39,1979.218291,26.70073695,-4.59435954,1.1311804862970176,-2.3037957424893616,0.6845995323817021,-1.107443043,0.3949605066559954,-0.7422368534921986,-0.335460334,0.4681407602,-0.3277556437,5.316788604,9.019891914145392,15.45925517,12.13273414,17.3266008,0.1536834849,33.40773965,0.09195694048,93.38478256399185,0.0,29.36252149,0.0,28.58398029,0.0,0.7872584156648935,5.365598290456737,0.0,0.5120103576595745,0.0,0.3785173112,4.272978723404255,0.001967746025531915,7.498761342602838,5.687386275,34.47495837,0.0,18.25485007,4.859112107,2.492697949138298,0.0,0.9490765134113476,1.8443195192836879,0.0,0.0,-0.14555193619432624,96.72,4.446339558443263,7.871736254109574,4.3393117083241135,1.941264622,0.0,3.454468085106383,0.8818553705,0.39325319552705673,0.1048899075,0.0,0.19250506562819147,0.828160355869858,50.739382652411344,30.77061433
