sample,strategy,imputation,best,worst,mean,std,mode,median,count
5,FS,Not Used,1.4783542156219482,6.4918084144592285,2.2051668018102646,0.8279684202887455,1.7424172163009644,1.9652875065803528,120
5,LH,Gaussian,2.548844337463379,4.510406970977783,3.4625295321146647,0.4356811174267056,3.782632827758789,3.461211681365967,30
5,LH,Mean,1.878347635269165,2.7546465396881104,2.231662472089132,0.25983926421600295,1.9338438510894775,2.197799801826477,30
5,LH,PseudoFeature,0.9483616948127747,3.7494850158691406,1.9751462082068125,0.7353986570206766,1.1357232332229614,2.097572088241577,30
5,LH,RealValue,1.2498661279678345,3.3339531421661377,1.9984078844388327,0.6059519793069592,1.5010714530944824,1.8720587491989136,30
5,LH-E2E,Gaussian,1.5418730974197388,2.730241060256958,1.8683444261550903,0.217016000090753,1.7636668682098389,1.8117367625236511,30
5,LH-E2E,Mean,1.657086968421936,2.16194224357605,1.8659726977348328,0.1541710198369342,1.8395026922225952,1.8380087614059448,30
5,LH-E2E,PseudoFeature,0.895706295967102,2.330842971801758,1.5164321382840475,0.4539650552405881,1.1664083003997803,1.258427619934082,30
5,LH-E2E,RealValue,1.1211423873901367,1.8169126510620117,1.4563069343566895,0.21210096182028743,1.2580944299697876,1.5146815776824951,30
5,MLP,Gaussian,4.084457874298096,5.414126396179199,4.936620267232259,0.3373102206271814,4.967475414276123,5.04177188873291,30
5,MLP,Mean,3.1114587783813477,5.080129623413086,4.203730591138204,0.4634198546422743,4.018383979797363,4.174418687820435,30
5,MLP,PseudoFeature,1.2315207719802856,4.702203273773193,2.7034490664800006,1.1151847922059348,1.2794134616851807,2.72805917263031,30
5,MLP,RealValue,2.475393533706665,4.52071475982666,3.4339802424112955,0.6166393008137631,2.862600088119507,3.308932065963745,30
5,MLP-E2E,Gaussian,1.9478634595870972,2.7072815895080566,2.226072291533152,0.14487906280894286,2.13722825050354,2.220876932144165,30
5,MLP-E2E,Mean,1.9142447710037231,2.2834999561309814,2.1070579091707864,0.09207127037550016,2.063955068588257,2.074455976486206,30
5,MLP-E2E,PseudoFeature,1.0437935590744019,2.0332934856414795,1.440677026907603,0.35155176367855945,1.3297113180160522,1.2305731773376465,30
5,MLP-E2E,RealValue,1.1334857940673828,1.798743724822998,1.4999867002169291,0.22545132467785978,1.1541616916656494,1.5837933421134949,30
10,FS,Not Used,1.0413709878921509,5.276091575622559,1.6158849289019903,0.6863835427846352,1.0774811506271362,1.4009360671043396,120
10,LH,Gaussian,2.4465491771698,4.422026634216309,3.421637002627055,0.4303673509727255,3.7843081951141357,3.4616456031799316,30
10,LH,Mean,1.7094879150390625,2.6902382373809814,2.0851797699928283,0.3062373893798782,1.809842824935913,1.9937658309936523,30
10,LH,PseudoFeature,0.8729673624038696,3.7276041507720947,1.8260794003804526,0.7953726081461909,0.8802281022071838,1.9182119965553284,30
10,LH,RealValue,1.160379409790039,3.2396090030670166,1.7993021130561828,0.640378848998673,1.3901716470718384,1.4774218797683716,30
10,LH-E2E,Gaussian,1.303419589996338,2.4214930534362793,1.7465770840644836,0.2090437561640628,1.7796485424041748,1.78041410446167,30
10,LH-E2E,Mean,1.4526346921920776,2.0185248851776123,1.6966641426086426,0.20389868371083333,1.7348315715789795,1.676156759262085,30
10,LH-E2E,PseudoFeature,0.8404630422592163,2.1470491886138916,1.3635873059431711,0.46613977751593233,0.8532630801200867,1.147709310054779,30
10,LH-E2E,RealValue,0.8451863527297974,1.5893669128417969,1.132968189318975,0.25918605513173404,0.9501973986625671,0.9927550256252289,30
10,MLP,Gaussian,3.9428744316101074,5.245296955108643,4.774616813659668,0.3315584134260404,4.891636371612549,4.868355989456177,30
10,MLP,Mean,2.8886072635650635,4.912600517272949,4.005306339263916,0.47064482040282324,3.8358311653137207,3.972043991088867,30
10,MLP,PseudoFeature,0.9908327460289001,4.614282131195068,2.4653188407421114,1.1825992780181471,1.0127166509628296,2.3702574968338013,30
10,MLP,RealValue,2.111194610595703,4.384259223937988,3.164279898007711,0.6915722248077631,2.609290599822998,2.9988585710525513,30
10,MLP-E2E,Gaussian,1.6289498805999756,2.279315233230591,2.0061826348304748,0.15803314881362593,2.0361318588256836,2.0438421964645386,30
10,MLP-E2E,Mean,1.6493899822235107,2.125668525695801,1.8555904944737753,0.16191895154549815,1.7747284173965454,1.8629133105278015,30
